fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
13131,33.7,28124,4,28.7,31.7,26527,114.8,132.7,14054,20279,0.234,0.436,0.206,0.429,0.377,0.166,0.484,0.581,83.39,20.4,0.07,31.5,1.41
13133,27.4,12712,0,35.3,12.9,11787,83.9,60.5,13467,11793,0.253,0.438,0.181,0.303,0.344,0.111,0.591,0.662,76.54,20.9,0.21,49.89,0.72
13135,27.6,913276,2.3,36.4,31.6,908904,71.4,130.8,58947,352910,0.234,0.428,0.173,0.34,0.276,0.089,0.437,0.778,142.77,20.4,0.26,5.11,2.28
13137,27.4,57923,0,40.2,29.8,56600,115.4,0,5398,27621,0.234,0.428,0.173,0.34,0.339,0.089,0.437,0.778,99.68,19.7,0.22,5.41,1.1
13139,21.3,208647,2.7,32.8,28.8,207535,88.9,68.2,22280,95428,0.232,0.391,0.154,0.324,0.339,0.107,0.546,0.734,111.52,20,0.24,8.48,4.22
13141,0,3500,0,23.5,20.5,3134,150.2,118.2,13221,8908,0.232,0.444,0.161,0.297,0.318,0.121,0.501,0.646,56.78,21,0.21,79.63,0
13143,23,46109,1.8,39.2,40.1,43148,147.6,0,3660,21966,0.259,0.479,0.222,0.388,0.283,0.122,0.56,0.744,91.74,20,0.18,6.46,0.43
13145,26.7,30664,5.9,36.3,39.6,30832,83.9,103.7,12787,17788,0.207,0.415,0.18,0.344,0.299,0.121,0.606,0.682,102.88,20.4,0.17,25.49,0.37
13147,30.8,33774,1.9,20.2,23.5,31775,91.2,78.5,9749,19712,0.236,0.483,0.214,0.397,0.339,0.11,0.478,0.742,93.39,20.1,0.3,20.41,0.33
13149,23.2,17001,0,47.8,34.5,16629,82.4,44.9,3045,8628,0.237,0.433,0.222,0.367,0.283,0.121,0.606,0.744,80.11,19.8,0.16,13.37,0.12
