fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
27085,21.4,67589,1.5,28.7,15.1,66869,42.2,0,155,32030,0.226,0.451,0.194,0.414,0.362,0.076,0.488,0.711,113.78,20.2,0.19,0.2,0.96
27087,99.9,7528,0,14.7,28.4,7716,60.2,0,3,5044,0.193,0.474,0.189,0.411,0.372,0.106,0.564,0.613,81.77,21.9,0.21,0.03,0.41
27089,15.1,20288,0,21.3,44.2,20942,58.6,0,14,10993,0.193,0.477,0.2,0.452,0.372,0.106,0.564,0.613,92.45,20.5,0.12,0.03,0.56
27091,32.5,44673,2.4,25.5,25.2,42924,52.1,0,39,22914,0.22,0.457,0.189,0.374,0.362,0.076,0.531,0.611,105.95,21,0.17,0.11,0.45
27093,28.3,43149,2.4,19.8,31.4,42533,56.2,0,109,20846,0.205,0.451,0.194,0.414,0.319,0.076,0.531,0.675,105.04,18.7,0.24,0.05,0.8
27095,34.1,40451,3,34.6,35.1,39534,65.2,0,106,18670,0.226,0.497,0.203,0.421,0.361,0.106,0.531,0.527,100.27,20,0.21,0.2,0.56
27097,21.8,60389,5.2,48.8,40.9,60717,58.9,0,110,29604,0.221,0.453,0.189,0.417,0.362,0.084,0.488,0.679,95.7,20.2,0.21,0.06,0.32
27099,20.6,74923,4.5,32.1,33.6,71227,64.7,0,225,37385,0.219,0.502,0.187,0.386,0.345,0.076,0.523,0.654,109.34,22,0.18,0.2,0.56
27101,21.1,19114,0,23.8,33.9,18893,55.6,74.07001355,0,9660,0.222,0.517,0.15,0.374,0.322,0.076,0.531,0.681,97.2,21.1,0.15,0,0.15
27103,18.1,58703,0,37.1,27.6,57747,74.2,0,275,28076,0.205,0.468,0.189,0.375,0.299,0.076,0.531,0.71,122.52,18.7,0.18,0.22,0.84
27105,24.2,38301,2.1,15.1,45.2,37026,52.9,0,89,20098,0.214,0.503,0.15,0.374,0.325,0.076,0.532,0.632,103.98,21.1,0.16,0.22,1.98
27107,11.8,15049,0,21,39.3,14979,85.3,0,8,7975,0.193,0.492,0.2,0.423,0.32,0.112,0.564,0.527,96.79,21.9,0.14,0.05,1.05
27109,31.7,225013,3.2,28.8,30.5,211411,60.9,105.3,2894,106470,0.17,0.389,0.178,0.384,0.311,0.066,0.544,0.682,132.77,20.3,0.08,0.74,0.79
27111,18.4,108608,2.5,30.2,41.5,107541,56.3,0,133,50714,0.258,0.474,0.147,0.351,0.42,0.106,0.368,0.523,101.44,21.8,0.23,0.07,0.4
