fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
19135,22,16444,0,52.3,11.9,15437,66,0,57,8114,0.256,0.539,0.232,0.378,0.34,0.101,0.552,0.615,96.96,24.3,0.16,0.86,0
19137,21.4,24709,0,39.8,14,22453,68.1,0,12,12076,0.249,0.538,0.227,0.459,0.362,0.08,0.588,0.71,108.62,21.9,0.22,0,0.09
19139,27.8,81606,3,33.7,25.9,79031,76.4,0,581,39907,0.226,0.496,0.232,0.395,0.35,0.103,0.566,0.674,111.35,22.6,0.21,0.33,7.14
19141,32.9,30541,2.1,29.7,34.1,28477,49.7,0,20,15444,0.269,0.528,0.155,0.374,0.34,0.072,0.607,0.681,105.45,22.8,0.22,0.02,0.22
19143,25.2,14257,0,25.2,16.9,13598,63.5,0,9,7267,0.22,0.503,0.213,0.405,0.344,0.08,0.531,0.632,103.2,21.5,0.25,0.05,0.42
19145,23.1,33468,3.1,31.1,26.3,33845,94.7,0,858,16870,0.269,0.538,0.227,0.459,0.389,0.095,0.552,0.656,105.96,23.5,0.22,0.34,0.89
19147,22.9,20594,6.6,34.6,61.6,19355,74.4,0,19,10669,0.22,0.511,0.205,0.411,0.345,0.088,0.531,0.608,102.26,21.8,0.19,0.12,0.07
19149,28.2,49954,0,25.6,35.6,48297,66.3,0,101,23388,0.233,0.503,0.227,0.429,0.343,0.076,0.607,0.632,112.37,23.5,0.17,0.11,0.14
19151,12.4,18119,10.4,54.7,44.4,17125,75.1,0,8,9525,0.222,0.511,0.189,0.374,0.345,0.088,0.532,0.606,107.58,21,0.19,0.02,0.28
19153,29.2,689876,1.5,49.9,37.9,631427,92.2,64.5,34750,327140,0.256,0.511,0.242,0.466,0.335,0.101,0.552,0.739,129.22,21,0.3,4.43,1.97
19155,26.9,175054,1.7,44.7,24.5,162891,97.6,0,1180,82628,0.352,0.65,0.253,0.485,0.389,0.132,0.544,0.656,115.23,19.3,0.29,0.53,1.7
19157,27.7,38221,5.1,39,32.2,35720,59.1,0,161,19033,0.256,0.511,0.195,0.349,0.328,0.099,0.494,0.631,114.56,23.5,0.3,0.3,0.27
19159,13.4,11090,3.3,20.4,17.6,10177,68,74.07001355,0,5420,0.256,0.511,0.242,0.466,0.378,0.101,0.552,0.674,98.85,21,0.3,0,0.16
19161,27.3,24183,12.8,24.6,37.6,23199,42.2,0,4,12324,0.242,0.516,0.239,0.429,0.345,0.088,0.532,0.623,104.44,22.8,0.3,0.04,0.34
19163,25.7,300290,4.1,47.9,31.7,285170,73.6,110.8,17805,150979,0.279,0.55,0.237,0.483,0.338,0.103,0.648,0.716,120.46,24.1,0.38,5.18,2.75
19165,17.2,26345,0,21,36.2,25361,35.1,0,12,13230,0.222,0.511,0.195,0.446,0.364,0.08,0.518,0.659,108.13,23.5,0.22,0.06,0.4
19167,15.7,63418,2.2,11.5,34.9,60222,40.7,0,75,29903,0.233,0.503,0.155,0.374,0.34,0.088,0.596,0.632,107.68,21.5,0.25,0.07,0.36
19169,29.7,134846,1.7,22.5,48,141531,69.6,0,2939,74252,0.256,0.511,0.195,0.396,0.335,0.08,0.552,0.691,127.94,21,0.3,1.67,0.96
19171,36.5,34374,0,24.9,28.2,32578,63.5,0,63,17419,0.222,0.485,0.195,0.378,0.335,0.101,0.552,0.734,104.89,23.5,0.24,0.16,0.44
19173,36.2,14787,0,13.5,23.3,13505,50,0,4,7114,0.263,0.539,0.227,0.465,0.37,0.132,0.551,0.656,92.61,21.9,0.22,0.02,0.66
19175,18.3,26207,5.4,40.9,26.4,23667,81.2,0,31,12750,0.256,0.511,0.242,0.466,0.378,0.101,0.552,0.615,104.34,21,0.22,0.22,0.19
19177,48.4,15702,7.1,4.4,14.5,15462,74.2,0,27,7676,0.233,0.5,0.208,0.349,0.34,0.094,0.518,0.651,93.47,25.3,0.17,0.02,0.22
19179,38.1,72360,5.3,38.1,38.4,66985,68.4,0,577,35687,0.233,0.539,0.219,0.349,0.348,0.108,0.472,0.615,101.18,25.3,0.16,0.83,0.6
19181,33,80933,0,35.5,30.7,77497,76.9,0,252,36033,0.236,0.511,0.227,0.458,0.378,0.08,0.552,0.678,126.36,22.7,0.29,0.12,0.69
19183,23.9,42665,2.7,18.5,38.4,40120,47,0,194,19612,0.261,0.485,0.208,0.351,0.35,0.086,0.566,0.665,109.19,25.3,0.16,0.38,0.79
19185,27.5,13943,3.6,85,44.3,12767,67.7,74.07001355,0,7067,0.256,0.539,0.242,0.466,0.378,0.101,0.478,0.615,92.91,24.3,0.19,0,0.09
19187,23.5,78380,3,44.3,32.2,72325,79.5,74.07001355,2201,40342,0.256,0.511,0.24,0.466,0.345,0.101,0.552,0.606,109.75,21,0.2,1.66,1.04
19189,21.5,24271,0,25.4,40.2,22910,44.3,0,116,12122,0.242,0.511,0.194,0.411,0.345,0.076,0.535,0.654,107.45,20.3,0.2,0.19,0.8
19191,20.9,42070,0,12.4,42.7,40331,66.6,0,131,20847,0.194,0.497,0.202,0.395,0.329,0.092,0.461,0.629,106.98,23.5,0.18,0.08,0.22
19193,27.7,197558,2.8,41.9,30,185327,87.5,187.9,4826,98276,0.321,0.594,0.26,0.446,0.34,0.072,0.858,0.717,112.11,21.5,0.33,2.04,2.64
19195,17.5,15831,0,12.7,28.5,15082,78.8,0,25,7991,0.212,0.502,0.194,0.396,0.345,0.071,0.535,0.682,104.87,20.3,0.19,0.1,0.96
19197,35.3,29119,8.1,29.4,29.7,26824,83.4,0,21,14269,0.256,0.511,0.242,0.466,0.335,0.095,0.552,0.717,108.27,21,0.3,0.02,0.86
