fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
1029,13,26954,0,31.5,16.1,26377,66.8,223,1362,12730,0.236,0.498,0.222,0.367,0.342,0.141,0.606,0.789,81.92,19.8,0.17,4.72,0.05
1031,28.8,68574,3.3,35.5,44.8,66801,113.2,44.9,14769,40240,0.235,0.466,0.162,0.398,0.36,0.165,0.782,0.749,101.24,20.4,0.15,17.26,1.04
1033,26.1,88881,2.9,50.3,23,83694,102.3,63.3,17039,51666,0.277,0.538,0.255,0.398,0.342,0.145,0.217,0.835,100.25,19.9,0.1,16.63,0.28
1035,16.8,15957,3.3,47.5,20.6,15252,72.9,61.1,11139,14054,0.251,0.557,0.215,0.344,0.384,0.165,0.618,0.818,63.76,21.6,0.13,42.19,0.32
1037,15.2,14781,8.5,42.2,35.4,14640,90.7,141.8,8533,11063,0.235,0.481,0.162,0.377,0.342,0.145,0.713,0.789,81.89,21.6,0.17,34.13,0
1039,21.5,67029,0.8,46.2,28.3,61275,112.9,99.9,9282,36478,0.251,0.537,0.162,0.35,0.371,0.165,0.684,0.76,83.38,21.7,0.12,13.12,0.27
1041,8.9,20408,2.9,29.2,11.9,18943,109.6,40.5,6808,13635,0.235,0.496,0.199,0.348,0.384,0.165,0.548,0.826,69.02,21.6,0.12,26.04,0.3
1043,28.3,151016,1.2,37.9,27.9,143138,102.6,0,1472,67613,0.272,0.527,0.234,0.358,0.342,0.145,0.713,0.873,94.64,18.9,0.17,0.84,0.24
1045,21.7,77438,2.3,48.5,23.9,78045,107.2,43.8,17210,49633,0.269,0.597,0.165,0.356,0.367,0.165,0.782,0.76,105.78,20.4,0.1,17.74,2.32
1047,19.4,40031,4.5,52.2,39.2,35783,132,119,49614,48130,0.235,0.486,0.162,0.339,0.38,0.145,0.713,0.867,75.39,21.7,0.13,57.85,0.14
1049,19.9,116244,2.3,18.7,15.8,109154,80.5,63.7,2352,54651,0.269,0.512,0.23,0.398,0.342,0.12,0.653,0.789,85.46,18.9,0.17,1.86,0.49
1051,42.6,92131,3.1,49.5,38.9,93027,115.6,67.7,30378,49210,0.272,0.486,0.2,0.339,0.342,0.145,0.696,0.847,105.99,21.6,0.15,22.44,0.61
