fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
42107,26,301721,3.6,40,32,285835,91.5,0,8217,152585,0.233,0.537,0.234,0.471,0.356,0.091,0.498,0.604,103.95,24.9,0.26,0.51,0.34
42109,29.5,77047,3.6,25.9,27,73630,76.2,0,480,36680,0.209,0.544,0.217,0.439,0.367,0.089,0.45,0.604,102.25,23.9,0.25,0.4,0.43
42111,29.3,160960,3.8,25.6,41.3,155398,64.4,0,432,78218,0.263,0.536,0.257,0.498,0.397,0.104,0.411,0.55,98.92,24.4,0.19,0.13,0.31
42113,43.6,11958,7.2,54.5,63.4,11952,68.2,0,186,6104,0.287,0.552,0.217,0.461,0.356,0.089,0.45,0.604,97.91,24.3,0.22,0.68,0.13
42115,28.4,84392,6,27.6,35.5,82601,78,0,311,40380,0.287,0.529,0.223,0.453,0.322,0.089,0.45,0.576,110,24.6,0.22,0.2,0.48
42117,27.4,83787,4.8,30.4,31.6,80459,74.5,0,558,41126,0.251,0.544,0.262,0.435,0.338,0.097,0.495,0.604,103.97,23.6,0.19,0.62,0.31
42119,28.5,71443,0,25.3,23.4,78375,61.9,0,10473,36176,0.22,0.518,0.209,0.432,0.351,0.089,0.498,0.653,114.57,24.3,0.26,2.5,1.65
42121,29.9,117801,1.6,43,34.7,110683,87.6,0,1520,59381,0.263,0.537,0.246,0.456,0.336,0.097,0.495,0.62,104.77,23.9,0.19,0.89,0.44
42123,26.8,89508,0.6,39.9,28.4,85273,61.4,0,129,45050,0.221,0.536,0.262,0.498,0.324,0.088,0.546,0.678,111.49,24.4,0.2,0.06,0.14
42125,26.6,409099,3.5,39.5,32.3,377564,95,93.2,15235,204584,0.263,0.536,0.257,0.452,0.373,0.097,0.508,0.628,110.66,24.4,0.17,3.2,0.53
42127,38.5,89376,4.8,38.8,36.2,88473,73.5,856.6,2200,39944,0.262,0.517,0.228,0.436,0.299,0.108,0.452,0.576,114.17,24.3,0.23,0.66,0.86
42129,30.3,752938,2.4,38.3,31.4,691704,75.4,40.8,16902,370321,0.198,0.48,0.231,0.452,0.397,0.113,0.39,0.55,114.42,24,0.19,1.88,0.31
42131,22.5,57850,3.1,32.9,27.1,56797,75,0,509,28076,0.262,0.529,0.234,0.461,0.322,0.094,0.45,0.604,114.73,24.5,0.22,0.51,0.31
42133,26.1,720610,3.7,36.5,33.1,694695,74.7,97.7,29021,339574,0.22,0.53,0.202,0.446,0.356,0.091,0.5,0.653,121.14,25.1,0.28,3.25,1.4
