fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
55033,27.5,74975,1.4,29.3,34,75209,45.3,0,559,35909,0.198,0.517,0.189,0.484,0.319,0.088,0.592,0.593,110.09,22,0.21,0.5,0.44
55035,20,177201,1.3,32.8,52.3,163730,47.4,0,773,85183,0.198,0.444,0.256,0.484,0.315,0.139,0.739,0.604,116.75,21.2,0.26,0.44,0.37
55037,46.3,10131,0,16.6,7.1,10516,58.5,0,26,4590,0.246,0.59,0.201,0.452,0.364,0.092,0.585,0.698,102.53,19.2,0.17,0.1,0.26
55039,27.5,191110,1.8,34.3,37.3,181330,62.7,0,476,90083,0.258,0.568,0.214,0.467,0.334,0.081,0.555,0.664,116.77,21.6,0.15,0.29,1.2
55041,25.6,17036,0,59,28.7,17287,88.3,0,436,8776,0.276,0.59,0.199,0.44,0.329,0.076,0.523,0.666,83.07,19.2,0.17,1.53,0.29
55043,27.5,96650,2.4,19.2,38.5,98360,69.1,0,452,49264,0.201,0.505,0.214,0.456,0.364,0.082,0.461,0.599,108.65,22.6,0.18,0.2,0.22
55045,28,67233,5.9,21.9,29.6,64886,59.6,0,154,30339,0.29,0.572,0.224,0.468,0.342,0.09,0.555,0.599,113.98,20.4,0.28,0.12,0.46
55047,25.1,39374,0,30.7,64.9,37526,73.6,0,53,18651,0.256,0.574,0.214,0.467,0.341,0.081,0.523,0.684,106.9,21.6,0.15,0.16,0.8
55049,25.3,44479,0,30.5,32.5,44283,46.3,74.07001355,71,20150,0.196,0.501,0.214,0.456,0.327,0.08,0.523,0.599,111.66,20.4,0.18,0.03,0.19
55051,51.4,12800,7.1,28.9,25.8,12600,84.8,0,1,6153,0.246,0.59,0.246,0.499,0.361,0.104,0.523,0.562,96.58,20.1,0.22,0,0.22
55053,39.3,32817,3.1,17.4,41.2,34243,84.5,0,234,16588,0.254,0.555,0.253,0.484,0.353,0.092,0.568,0.604,95.7,21.6,0.18,0.28,0.6
55055,28.8,146291,3.4,31.2,24.8,144014,83.1,0,472,67783,0.29,0.527,0.209,0.456,0.35,0.081,0.555,0.664,118.02,22.4,0.13,0.35,1.55
55057,31.7,47469,4.7,58.7,50.6,46589,113.2,0,136,21650,0.258,0.576,0.214,0.456,0.373,0.108,0.523,0.66,100.07,22.4,0.16,0.08,0.67
55059,26.3,272917,2.8,49.1,28.8,265098,78.6,31.5,14176,128181,0.258,0.544,0.238,0.439,0.343,0.097,0.597,0.664,118.16,22.4,0.18,4.13,4.33
55061,25.9,38872,2.9,15.5,62.1,39616,45.8,0,112,18878,0.245,0.544,0.201,0.452,0.341,0.093,0.555,0.664,106.87,22.4,0.15,0.08,0.33
55063,26.8,202431,1.5,40.7,41.4,187151,73.9,0,1491,97904,0.183,0.555,0.172,0.437,0.381,0.12,0.755,0.629,119.3,24.7,0.18,0.49,0.71
