fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
18027,24.2,58986,3.8,34.7,32.2,55646,92.6,264.8,325,27533,0.294,0.551,0.255,0.44,0.362,0.132,0.465,0.585,96.59,24.6,0.16,0.07,0.12
18029,16.7,93673,4.2,53.7,44.3,91128,94.8,0,668,38835,0.282,0.515,0.199,0.456,0.312,0.104,0.549,0.662,112.58,24.1,0.27,0.67,0.32
18031,27.2,50872,0,43.9,37.3,49918,88.8,0,52,23645,0.281,0.548,0.257,0.487,0.354,0.132,0.539,0.721,108.79,24,0.19,0.11,0.48
18033,21.9,78901,2.3,50.1,39.5,76033,88.7,0,144,35324,0.273,0.533,0.226,0.445,0.34,0.1,0.574,0.599,114.68,23.1,0.14,0.08,0.7
18035,23.7,225504,2.6,54.4,34.6,205682,94.1,58.1,14417,119659,0.281,0.548,0.257,0.487,0.354,0.132,0.539,0.599,110.21,24,0.19,5.75,0.74
18037,19.7,79699,3.6,21,34.6,77332,85.9,0,82,36616,0.303,0.551,0.244,0.44,0.375,0.132,0.465,0.585,112.88,22.5,0.22,0.06,0.5
18039,23.5,327728,3.2,35.1,32.5,316107,77.7,72.9,16893,156198,0.272,0.575,0.235,0.445,0.351,0.102,0.487,0.625,116.57,22.6,0.11,4.54,1.83
18041,24.8,52413,5.8,54.1,39.3,49295,84.6,337.5,938,26015,0.281,0.548,0.257,0.487,0.354,0.106,0.511,0.714,98.93,23.7,0.23,1.57,0.26
18043,34.4,140977,3.2,46.3,38.2,130308,105.6,66,5987,64404,0.281,0.551,0.266,0.486,0.375,0.097,0.605,0.632,113.53,24.4,0.23,4.06,0.39
18045,32.3,37581,0,38.8,67.4,35244,130.4,0,45,17808,0.222,0.547,0.231,0.408,0.37,0.1,0.558,0.594,104.47,24.7,0.16,0,0.63
