ID AU
0.6700 0.7207
ID SY
0.6921 0.6458
0.6740 0.6466
0.6487 0.6481
0.6405 0.6315
0.6309 0.6332
0.6338 0.6113
0.6437 0.6078
0.6420 0.5991
0.6291 0.5833
0.6271 0.5760
0.6516 0.5664
0.6845 0.5868
0.7254 0.6023
0.7289 0.6402
0.7385 0.6449
ID LB
0.6338 0.6113
0.6437 0.6078
0.6420 0.5991
0.6291 0.5833
0.6177 0.5673
ID IL
0.6177 0.5673
0.6007 0.5499
0.6126 0.5185
0.6291 0.5833
0.6271 0.5760
ID JO
0.6271 0.5760
0.6516 0.5664
0.6845 0.5868
0.6901 0.5655
0.6530 0.5530
0.6702 0.5355
0.6633 0.5294
0.6472 0.5268
0.6341 0.5127
ID IQ
0.8531 0.5268
0.8371 0.5437
0.8426 0.5609
0.8353 0.5702
0.8108 0.5816
0.7974 0.6005
0.8105 0.6186
0.8129 0.6288
0.7951 0.6341
0.7884 0.6554
0.7510 0.6565
0.7385 0.6449
0.7289 0.6402
0.7254 0.6023
0.6845 0.5868
0.6901 0.5655
0.7589 0.5425
0.7586 0.5340
0.7706 0.5355
0.7691 0.5200
0.7875 0.5171
0.7986 0.5218
0.8173 0.5168
0.8289 0.5314
0.8458 0.5227
ID KW
0.7875 0.5171
0.7986 0.5218
0.8173 0.5168
0.8289 0.5314
0.8458 0.5227
0.8447 0.5160
0.8540 0.5034
0.8388 0.5005
0.8374 0.5122
0.8033 0.5037
ID SA
0.8540 0.5034
0.8388 0.5005
0.8374 0.5122
0.8033 0.5037
0.7875 0.5171
0.7691 0.5200
0.7706 0.5355
0.7586 0.5340
0.7589 0.5425
0.6901 0.5655
0.6530 0.5530
0.6702 0.5355
0.6633 0.5294
0.6472 0.5268
0.6341 0.5127
0.6119 0.4938
0.6551 0.4486
0.6595 0.4276
0.6787 0.4188
0.6860 0.3762
0.7000 0.3582
0.7181 0.3509
0.7309 0.3205
0.7508 0.2896
0.7630 0.2963
0.7583 0.3042
0.7648 0.3135
0.8152 0.2957
0.8129 0.2768
0.8575 0.3252
0.9138 0.3363
0.9645 0.3523
0.9777 0.3862
0.9698 0.4042
0.9645 0.3990
0.9132 0.4080
0.9088 0.4212
0.8945 0.4366
0.8826 0.4675
0.8619 0.4842
ID YE
0.7508 0.2896
0.7630 0.2963
0.7583 0.3042
0.7648 0.3135
0.8152 0.2957
0.8129 0.2768
0.8575 0.3252
0.9138 0.3363
0.9354 0.2923
0.9199 0.2861
0.9202 0.2762
0.8671 0.2584
0.8572 0.2473
0.8033 0.2365
0.8000 0.2310
0.7706 0.2240
0.7613 0.2316
0.7525 0.2727
ID OM
0.9354 0.2923
0.9138 0.3363
0.9645 0.3523
0.9777 0.3862
0.9698 0.4042
0.9812 0.4395
0.9923 0.4398
1.0054 0.4238
1.0255 0.4191
1.0491 0.3961
1.0319 0.3611
1.0246 0.3625
1.0176 0.3541
1.0179 0.3340
0.9972 0.3302
0.9958 0.3168
0.9765 0.3162
0.9715 0.3007
0.9491 0.2998
ID AE
0.9088 0.4212
0.9132 0.4080
0.9645 0.3990
0.9698 0.4042
0.9812 0.4395
0.9923 0.4398
1.0264 0.4632
0.9558 0.4302
0.9158 0.4247
ID QA
0.9088 0.4212
0.8945 0.4366
0.9059 0.4358
0.9083 0.4527
0.8948 0.4568
ID BH
0.8913 0.4530
0.8928 0.4600
0.8867 0.4643
0.8875 0.4544
ID CY
0.6084 0.6262
0.5711 0.6163
0.5714 0.6093
0.5970 0.6140
ID GR
0.4215 0.6291
0.4133 0.6166
0.4392 0.6105
0.4661 0.6110
0.4649 0.6195
ID FR
0.1747 0.7548
0.1517 0.7490
0.1572 0.7283
0.1712 0.7309
ID IT
0.1674 0.7230
0.1482 0.7160
0.1508 0.6845
0.1569 0.6822
0.1750 0.6854
0.1773 0.7070
ID MT
0.2616 0.6323
0.2616 0.6271
0.2555 0.6271
0.2514 0.6306
ID RU
1.0200 1.2393
0.9543 1.2393
0.9056 1.2565
0.9004 1.2667
0.9316 1.2717
1.0375 1.3347
1.0798 1.3414
1.1220 1.3376
1.1775 1.3501
1.2218 1.3490
1.1990 1.3358
1.0783 1.3175
0.9870 1.2734
0.9858 1.2559
ID RU
1.7488 1.3630
1.8495 1.3665
1.8789 1.3746
1.8112 1.3878
ID RU
1.7334 1.3805
1.7587 1.3787
1.7681 1.3994
1.7532 1.4015
1.7366 1.4058
1.7541 1.4122
1.7025 1.4207
1.6543 1.4158
1.6255 1.3988
ID RU
0.4640 1.4073
0.2943 1.4102
0.2937 1.4035
0.2450 1.4032
0.1779 1.4009
0.1636 1.3784
0.2176 1.3694
0.2532 1.3457
0.2969 1.3443
0.3264 1.3813
0.3453 1.3606
0.4034 1.3665
0.3200 1.3915
0.4104 1.3901
ID RU
2.4590 1.3003
2.4713 1.2874
2.5086 1.2793
2.5226 1.2848
2.4897 1.3005
ID RU
2.4404 1.3081
2.5512 1.3137
2.5454 1.3172
2.6113 1.3061
2.6378 1.3061
2.6559 1.3157
2.4383 1.3332
2.4100 1.3157
2.4170 1.3140
ID RU
3.1418 1.2352
3.0800 1.2419
3.1092 1.2542
3.1480 1.2466
ID IS
-0.3270 1.1150
-0.2485 1.1346
-0.2290 1.1480
-0.2742 1.1678
-0.3526 1.1603
-0.3681 1.1573
-0.3917 1.1678
-0.4273 1.1527
-0.3818 1.1506
-0.4130 1.1392
-0.3885 1.1366
-0.3821 1.1296
-0.3973 1.1241
ID GL
-0.7825 1.0535
-0.7505 1.0582
-0.6918 1.1518
-0.6516 1.1524
-0.5585 1.1970
-0.5393 1.1947
-0.4489 1.2069
-0.3643 1.2387
-0.3838 1.2647
-0.3022 1.3175
-0.3156 1.3624
-0.3576 1.3749
-0.1943 1.4359
-0.3526 1.4423
-0.5028 1.4685
-1.1888 1.4108
-1.1640 1.4035
-1.1582 1.3863
-1.2746 1.3799
-1.2224 1.3367
-1.0765 1.3402
-0.9815 1.2559
-0.9447 1.2536
-0.9654 1.2282
-0.9357 1.2168
-0.9030 1.2233
-0.8983 1.2092
-0.9293 1.2081
-0.9433 1.1626
-0.8616 1.0800
-0.8181 1.0684
ID PG
2.4722 -0.0414
2.4675 -0.1522
2.5124 -0.1575
2.5232 -0.1339
2.5617 -0.1406
2.5915 -0.1770
2.6405 -0.1878
2.6454 -0.1776
2.6186 -0.1555
2.6052 -0.1552
2.5967 -0.1415
2.5804 -0.1187
2.5920 -0.1190
2.5920 -0.1103
2.5570 -0.0939
2.5538 -0.0817
2.5422 -0.0709
ID RE
0.9736 -0.3754
0.9806 -0.3713
0.9777 -0.3631
0.9666 -0.3643
ID MU
1.0016 -0.3605
1.0144 -0.3573
1.0130 -0.3459
ID SC
0.9651 -0.0834
0.9739 -0.0808
0.9669 -0.0782
ID KM
0.7892 -0.2272
0.7942 -0.2237
0.7907 -0.2205
ID KM
0.7822 -0.2158
0.7735 -0.2144
0.7820 -0.2109
0.7650 -0.2065
0.7598 -0.1998
0.7563 -0.2033
ID AR
-1.1894 -0.9602
-1.1885 -0.9138
-1.2445 -0.9059
-1.2617 -0.8998
-1.2536 -0.8823
-1.2714 -0.8846
-1.2731 -0.8584
-1.2571 -0.8455
-1.2367 -0.7773
-1.2498 -0.7732
-1.2472 -0.6834
-1.2332 -0.6737
-1.2390 -0.6455
-1.2276 -0.6271
-1.2113 -0.5819
-1.2259 -0.5530
-1.2160 -0.5011
-1.1894 -0.4693
-1.1917 -0.4314
-1.1734 -0.4206
-1.1705 -0.3958
-1.1541 -0.3824
-1.1270 -0.3870
-1.1206 -0.3990
-1.1121 -0.3838
-1.0920 -0.3850
-1.0649 -0.4133
-1.0468 -0.4171
-1.0025 -0.4457
-1.0226 -0.4722
-0.9800 -0.4818
-0.9552 -0.4638
-0.9511 -0.4483
-0.9380 -0.4468
-0.9327 -0.4538
-0.9348 -0.4678
-0.9672 -0.4894
-1.0030 -0.5291
-1.0173 -0.5655
-1.0135 -0.5965
-0.9946 -0.6177
-0.9995 -0.6294
-0.9835 -0.6370
-0.9864 -0.6501
-0.9981 -0.6647
-1.0418 -0.6784
-1.0833 -0.6816
-1.0833 -0.7117
-1.1334 -0.7163
-1.1305 -0.7350
-1.1077 -0.7362
-1.1107 -0.7508
-1.1317 -0.7618
-1.1413 -0.7843
-1.1591 -0.7872
-1.1740 -0.8056
-1.1626 -0.8187
-1.1419 -0.8245
-1.1463 -0.8409
-1.1743 -0.8578
-1.1804 -0.8756
-1.1955 -0.8805
-1.1871 -0.9106
-1.1646 -0.9424
-1.1042 -0.9532
-1.1635 -0.9631
ID UY
-1.0030 -0.5291
-1.0173 -0.5655
-1.0135 -0.5965
-0.9640 -0.6108
-0.9415 -0.6064
-0.9293 -0.5880
-0.9269 -0.5661
-0.9651 -0.5378
-0.9727 -0.5393
-0.9893 -0.5230
-0.9975 -0.5294
ID PY
-1.0920 -0.3850
-1.0649 -0.4133
-1.0468 -0.4171
-1.0025 -0.4457
-1.0226 -0.4722
-0.9800 -0.4818
-0.9552 -0.4638
-0.9511 -0.4483
-0.9433 -0.4182
-0.9648 -0.4177
-0.9678 -0.3943
-0.9835 -0.3809
-0.9911 -0.3894
-1.0106 -0.3809
-1.0028 -0.3634
-1.0144 -0.3442
-1.0442 -0.3357
-1.0765 -0.3430
ID CL
-1.1894 -0.9602
-1.1885 -0.9138
-1.2445 -0.9059
-1.2617 -0.8998
-1.2536 -0.8823
-1.2714 -0.8846
-1.2731 -0.8584
-1.2571 -0.8455
-1.2367 -0.7773
-1.2498 -0.7732
-1.2472 -0.6834
-1.2332 -0.6737
-1.2390 -0.6455
-1.2276 -0.6271
-1.2113 -0.5819
-1.2259 -0.5530
-1.2160 -0.5011
-1.1894 -0.4693
-1.1917 -0.4314
-1.1734 -0.4206
-1.1705 -0.3958
-1.1836 -0.3975
-1.2104 -0.3057
-1.2268 -0.3229
-1.2200 -0.3450
-1.2483 -0.5028
-1.2396 -0.5189
-1.2478 -0.5294
-1.2463 -0.5699
-1.2825 -0.6504
-1.2868 -0.6580
-1.2775 -0.6857
-1.3183 -0.8170
-1.2988 -0.9164
-1.2405 -0.9535
ID BO
-1.2104 -0.3057
-1.1836 -0.3975
-1.1705 -0.3958
-1.1541 -0.3824
-1.1270 -0.3870
-1.1206 -0.3990
-1.1121 -0.3838
-1.0920 -0.3850
-1.0765 -0.3430
-1.0442 -0.3357
-1.0144 -0.3442
-1.0010 -0.3162
-1.0042 -0.3039
-1.0162 -0.2987
-1.0138 -0.2815
-1.0468 -0.2780
-1.0552 -0.2333
-1.1404 -0.1978
-1.1390 -0.1657
-1.1632 -0.1674
-1.1815 -0.1826
-1.2081 -0.1875
-1.2011 -0.2147
-1.2104 -0.2675
-1.1990 -0.2832
ID PE
-1.2081 -0.1875
-1.2011 -0.2147
-1.2104 -0.2675
-1.1990 -0.2832
-1.2268 -0.3229
-1.3040 -0.2692
-1.3326 -0.2403
-1.3294 -0.2301
-1.3878 -0.1240
-1.4169 -0.1021
-1.4213 -0.0738
-1.3997 -0.0540
-1.3980 -0.0639
-1.4055 -0.0656
-1.3982 -0.0723
-1.3784 -0.0872
-1.3583 -0.0473
-1.3271 -0.0359
-1.3140 -0.0108
-1.3160 0.0038
-1.3014 -0.0009
-1.2944 -0.0143
-1.2801 -0.0192
-1.2731 -0.0391
-1.2588 -0.0391
-1.2483 -0.0341
-1.2448 -0.0391
-1.2378 -0.0341
-1.2238 -0.0440
-1.2329 -0.0607
-1.2189 -0.0656
-1.2687 -0.0840
-1.2868 -0.1289
-1.2702 -0.1508
-1.2743 -0.1625
-1.2597 -0.1590
-1.2571 -0.1741
-1.2297 -0.1607
-1.2314 -0.1893
ID EC
-1.3980 -0.0639
-1.4055 -0.0656
-1.3982 -0.0723
-1.3784 -0.0872
-1.3583 -0.0473
-1.3271 -0.0359
-1.3140 -0.0108
-1.3160 0.0038
-1.3285 0.0088
-1.3393 0.0088
-1.3822 0.0271
-1.3971 0.0137
-1.4120 -0.0125
-1.4085 -0.0356
-1.3936 -0.0405
-1.4035 -0.0557
ID EC
-1.5800 -0.0009
-1.5969 -0.0041
-1.5928 -0.0140
-1.5843 -0.0158
ID CO
-1.3822 0.0271
-1.3393 0.0088
-1.3285 0.0088
-1.3160 0.0038
-1.3014 -0.0009
-1.2944 -0.0143
-1.2801 -0.0192
-1.2731 -0.0391
-1.2588 -0.0391
-1.2483 -0.0341
-1.2448 -0.0391
-1.2378 -0.0341
-1.2238 -0.0440
-1.2329 -0.0607
-1.2189 -0.0656
-1.2078 0.0158
-1.2130 0.0093
-1.2218 0.0006
-1.2218 0.0122
-1.2078 0.0122
-1.2081 0.0222
-1.2183 0.0222
-1.2186 0.0338
-1.1856 0.0338
-1.1719 0.0370
-1.1702 0.0455
-1.1807 0.0522
-1.1757 0.0618
-1.1850 0.0954
-1.1716 0.1120
-1.1804 0.1135
-1.2116 0.1103
-1.2224 0.1219
-1.2524 0.1219
-1.2638 0.1318
-1.2588 0.1435
-1.2798 0.1622
-1.2717 0.1738
-1.2743 0.1873
-1.2454 0.2126
-1.2425 0.2196
-1.2606 0.2211
-1.2582 0.2126
-1.2775 0.2042
-1.3043 0.1975
-1.3183 0.1907
-1.3183 0.1671
-1.3414 0.1555
-1.3367 0.1403
-1.3510 0.1587
-1.3542 0.1505
-1.3475 0.1385
-1.3600 0.1301
-1.3495 0.1053
-1.3443 0.0685
-1.3732 0.0405
ID VE
-1.1719 0.0370
-1.1702 0.0455
-1.1807 0.0522
-1.1757 0.0618
-1.1850 0.0954
-1.1716 0.1120
-1.1804 0.1135
-1.2116 0.1103
-1.2224 0.1219
-1.2524 0.1219
-1.2638 0.1318
-1.2588 0.1435
-1.2798 0.1622
-1.2717 0.1738
-1.2743 0.1873
-1.2454 0.2126
-1.2495 0.1940
-1.2536 0.1721
-1.2475 0.1604
-1.2405 0.1654
-1.2413 0.1773
-1.2425 0.1940
-1.2233 0.2024
-1.2241 0.2126
-1.2148 0.2091
-1.2128 0.2042
-1.1970 0.2059
-1.1909 0.1940
-1.1885 0.1855
-1.1503 0.1873
-1.1500 0.1805
-1.1223 0.1805
-1.1247 0.1940
-1.0608 0.1907
-1.0617 0.1604
-1.0462 0.1502
-1.0576 0.1353
-1.0509 0.1269
-1.0675 0.1184
-1.0722 0.1053
-1.0570 0.0919
-1.0803 0.0735
-1.0838 0.0770
-1.0938 0.0720
-1.0955 0.0653
-1.1057 0.0720
-1.1314 0.0785
-1.1174 0.0636
-1.1174 0.0505
-1.1037 0.0402
-1.1407 0.0105
-1.1460 0.0204
-1.1562 0.0155
-1.1681 0.0254
ID GY
-1.0462 0.1502
-1.0576 0.1353
-1.0509 0.1269
-1.0675 0.1184
-1.0722 0.1053
-1.0570 0.0919
-1.0436 0.0919
-1.0468 0.0820
-1.0383 0.0720
-1.0447 0.0653
-1.0465 0.0502
-1.0380 0.0321
-1.0246 0.0222
-0.9879 0.0370
-0.9981 0.0618
-1.0048 0.0618
-1.0115 0.0720
-1.0083 0.0869
-0.9981 0.0936
-0.9984 0.1085
-1.0086 0.1219
-1.0202 0.1202
-1.0188 0.1304
ID SR
-0.9879 0.0370
-0.9981 0.0618
-1.0048 0.0618
-1.0115 0.0720
-1.0083 0.0869
-0.9981 0.0936
-0.9984 0.1085
-0.9398 0.1018
-0.9482 0.0869
-0.9398 0.0668
-0.9497 0.0437
-0.9398 0.0671
-0.9500 0.0852
-0.9383 0.1035
ID GF
-0.9497 0.0437
-0.9398 0.0671
-0.9500 0.0852
-0.9383 0.1035
-0.9150 0.0936
-0.8983 0.0752
-0.9150 0.0470
-0.9231 0.0388
-0.9365 0.0452
-0.9430 0.0388
ID FK
-0.9984 -0.8942
-1.0500 -0.8934
-1.0628 -0.9109
-1.0246 -0.9100
ID GS
-0.6586 -0.9441
-0.6306 -0.9564
-0.6212 -0.9502
-0.6431 -0.9392
ID BR
-0.9293 -0.5880
-0.9269 -0.5661
-0.9651 -0.5378
-0.9727 -0.5393
-0.9893 -0.5230
-0.9975 -0.5294
-1.0030 -0.5291
-0.9672 -0.4894
-0.9348 -0.4678
-0.9327 -0.4538
-0.9380 -0.4468
-0.9511 -0.4483
-0.9433 -0.4182
-0.9648 -0.4177
-0.9678 -0.3943
-0.9835 -0.3809
-0.9911 -0.3894
-1.0106 -0.3809
-1.0028 -0.3634
-1.0144 -0.3442
-1.0010 -0.3162
-1.0042 -0.3039
-1.0162 -0.2987
-1.0138 -0.2815
-1.0468 -0.2780
-1.0552 -0.2333
-1.1404 -0.1978
-1.1390 -0.1657
-1.1632 -0.1674
-1.1815 -0.1826
-1.2081 -0.1875
-1.2314 -0.1893
-1.2297 -0.1607
-1.2571 -0.1741
-1.2597 -0.1590
-1.2743 -0.1625
-1.2702 -0.1508
-1.2868 -0.1289
-1.2687 -0.0840
-1.2189 -0.0656
-1.2130 0.0093
-1.2218 0.0006
-1.2218 0.0122
-1.2078 0.0122
-1.2081 0.0222
-1.2183 0.0222
-1.2186 0.0338
-1.1856 0.0338
-1.1719 0.0370
-1.1702 0.0455
-1.1681 0.0254
-1.1562 0.0155
-1.1460 0.0204
-1.1407 0.0105
-1.1037 0.0402
-1.1174 0.0505
-1.1174 0.0636
-1.1314 0.0785
-1.1057 0.0720
-1.0955 0.0653
-1.0938 0.0720
-1.0838 0.0770
-1.0803 0.0735
-1.0570 0.0919
-1.0436 0.0919
-1.0468 0.0820
-1.0383 0.0720
-1.0447 0.0653
-1.0465 0.0502
-1.0380 0.0321
-1.0246 0.0222
-0.9398 0.1018
-0.9482 0.0869
-0.9398 0.0668
-0.9497 0.0437
-0.9430 0.0388
-0.9365 0.0452
-0.9231 0.0388
-0.9150 0.0470
-0.8983 0.0752
-0.8817 0.0379
-0.8683 0.0306
-0.8750 0.0070
-0.8435 -0.0029
-0.8435 -0.0102
-0.8237 -0.0079
-0.7820 -0.0222
-0.7650 -0.0408
-0.7516 -0.0382
-0.7382 -0.0478
-0.6959 -0.0502
-0.6443 -0.0855
-0.6201 -0.0881
-0.6128 -0.0977
-0.6108 -0.1525
-0.6338 -0.1823
-0.6423 -0.1884
-0.6565 -0.2135
-0.6717 -0.2266
-0.6737 -0.2199
-0.6778 -0.2406
-0.6773 -0.2806
-0.6822 -0.3112
-0.6942 -0.3421
-0.7160 -0.3868
-0.7268 -0.3876
-0.7315 -0.3996
-0.7890 -0.4124
-0.8105 -0.4180
-0.8464 -0.4457
-0.8455 -0.4772
-0.8523 -0.4988
-0.9053 -0.5580
ID PA
-1.3510 0.1587
-1.3542 0.1505
-1.3475 0.1385
-1.3600 0.1301
-1.3682 0.1432
-1.3650 0.1470
-1.3770 0.1569
-1.3848 0.1587
-1.3933 0.1470
-1.4026 0.1438
-1.3939 0.1304
-1.4108 0.1269
-1.4114 0.1336
-1.4315 0.1453
-1.4472 0.1470
-1.4458 0.1721
-1.4356 0.1689
-1.4324 0.1572
-1.4131 0.1572
-1.3875 0.1671
-1.3586 0.1604
ID CR
-1.4472 0.1470
-1.4458 0.1721
-1.4522 0.1773
-1.4601 0.1940
-1.4945 0.1975
-1.4986 0.1805
-1.4831 0.1706
-1.4776 0.1738
-1.4580 0.1572
-1.4636 0.1537
ID NI
-1.4601 0.1940
-1.4945 0.1975
-1.5114 0.2144
-1.5283 0.2298
-1.5027 0.2503
-1.4936 0.2450
-1.4805 0.2640
-1.4691 0.2570
-1.4525 0.2672
-1.4499 0.2503
-1.4548 0.2432
ID HN
-1.5283 0.2298
-1.5027 0.2503
-1.4936 0.2450
-1.4805 0.2640
-1.4691 0.2570
-1.4525 0.2672
-1.4709 0.2794
-1.5420 0.2794
-1.5522 0.2675
-1.5563 0.2552
-1.5458 0.2450
-1.5312 0.2468
-1.5310 0.2330
ID SV
-1.5563 0.2552
-1.5458 0.2450
-1.5312 0.2468
-1.5310 0.2330
-1.5502 0.2330
-1.5730 0.2400
ID GT
-1.5420 0.2794
-1.5522 0.2675
-1.5563 0.2552
-1.5730 0.2400
-1.5980 0.2450
-1.6118 0.2570
-1.6004 0.2847
-1.5779 0.2847
-1.5960 0.3036
-1.5826 0.3036
-1.5878 0.3159
-1.5528 0.3176
-1.5601 0.2829
-1.5493 0.2829
ID BZ
-1.5528 0.3176
-1.5601 0.2829
-1.5493 0.2829
-1.5347 0.2949
-1.5307 0.3246
-1.5438 0.3246
ID MX
-1.6118 0.2570
-1.6004 0.2847
-1.5779 0.2847
-1.5960 0.3036
-1.5826 0.3036
-1.5878 0.3159
-1.5528 0.3176
-1.5438 0.3246
-1.5307 0.3246
-1.5257 0.3418
-1.5248 0.3535
-1.5132 0.3646
-1.5146 0.3809
-1.5765 0.3739
-1.5797 0.3520
-1.6015 0.3331
-1.6520 0.3237
-1.6739 0.3325
-1.7030 0.3856
-1.7007 0.4360
-1.6949 0.4570
-1.7287 0.4640
-1.7378 0.4848
-1.7582 0.5139
-1.7897 0.5262
-1.7996 0.5092
-1.8229 0.5206
-1.8331 0.5378
-1.8591 0.5591
-1.8900 0.5603
-1.8888 0.5518
-1.9361 0.5512
-2.0058 0.5752
-2.0443 0.5734
-2.0175 0.5247
-1.9935 0.5005
-1.9921 0.4920
-2.0070 0.4871
-1.9635 0.4638
-1.9533 0.4489
-1.9600 0.4355
-1.9262 0.4171
-1.9192 0.4013
-1.9087 0.4104
-1.9448 0.4696
-1.9559 0.4743
-1.9749 0.5028
-1.9965 0.5279
-2.0026 0.5600
-1.9740 0.5486
-1.9626 0.5075
-1.9034 0.4629
-1.9142 0.4486
-1.8442 0.3943
-1.8369 0.3736
-1.8463 0.3599
-1.8445 0.3520
-1.8040 0.3223
-1.7812 0.3162
-1.6838 0.2774
-1.6555 0.2882
-1.6403 0.2850
ID CU
-1.4507 0.3768
-1.4365 0.3777
-1.4405 0.3859
-1.4475 0.3838
ID CU
-1.4820 0.3832
-1.4694 0.3841
-1.4645 0.3911
-1.4356 0.3926
-1.3863 0.3780
-1.3720 0.3800
-1.3717 0.3701
-1.3592 0.3637
-1.3504 0.3672
-1.3449 0.3590
-1.3519 0.3558
-1.3516 0.3509
-1.2900 0.3579
-1.3023 0.3660
-1.3670 0.3984
-1.4073 0.4072
-1.4615 0.4028
ID JM
-1.3268 0.3179
-1.3510 0.3141
-1.3688 0.3237
-1.3408 0.3275
ID KY
-1.4201 0.3351
-1.4152 0.3404
-1.4204 0.3404
ID BS
-1.3495 0.4171
-1.3551 0.4171
-1.3606 0.4235
-1.3516 0.4238
ID BS
-1.3606 0.4267
-1.3525 0.4320
-1.3595 0.4419
-1.3682 0.4349
ID BS
-1.3542 0.4535
-1.3449 0.4553
-1.3452 0.4652
-1.3507 0.4620
ID BS
-1.3711 0.4632
-1.3618 0.4649
-1.3714 0.4731
ID HT
-1.2883 0.3197
-1.2533 0.3211
-1.2530 0.3477
-1.2635 0.3494
-1.2722 0.3544
-1.2830 0.3445
-1.2705 0.3445
-1.2725 0.3328
-1.2638 0.3296
-1.3005 0.3296
ID DO
-1.2533 0.3211
-1.2530 0.3477
-1.2212 0.3468
-1.2160 0.3401
-1.2072 0.3415
-1.1917 0.3293
-1.1990 0.3197
-1.2043 0.3249
-1.2393 0.3226
-1.2448 0.3092
ID PR
-1.1728 0.3170
-1.1483 0.3156
-1.1442 0.3255
-1.1743 0.3252
ID TC
-1.2594 0.3841
-1.2486 0.3838
-1.2524 0.3792
ID VI
-1.1343 0.3115
-1.1238 0.3109
-1.1305 0.3197
ID VG
-1.1302 0.3264
-1.1372 0.3235
-1.1352 0.3284
ID AI
-1.1019 0.3229
-1.1089 0.3232
-1.1066 0.3299
ID TT
-1.0798 0.1800
-1.0643 0.1788
-1.0617 0.1937
-1.0742 0.1881
ID GD
-1.0783 0.2120
-1.0713 0.2115
-1.0745 0.2170
ID VC
-1.0739 0.2304
-1.0634 0.2295
-1.0666 0.2365
ID LC
-1.0695 0.2450
-1.0628 0.2395
-1.0623 0.2599
ID MQ
-1.0672 0.2567
-1.0620 0.2561
-1.0617 0.2610
-1.0719 0.2637
ID DM
-1.0733 0.2707
-1.0681 0.2683
-1.0678 0.2733
-1.0730 0.2739
ID GP
-1.0760 0.2858
-1.0690 0.2817
-1.0719 0.2905
ID MS
-1.0838 0.2998
-1.0768 0.2960
-1.0765 0.3010
ID AG
-1.0798 0.3077
-1.0742 0.3092
-1.0757 0.3159
ID KN
-1.0923 0.3071
-1.0978 0.3010
-1.0993 0.3077
ID AW
-1.2203 0.2252
-1.2168 0.2284
-1.2218 0.2368
-1.2288 0.2322
ID AN
-1.2087 0.2112
-1.2020 0.2126
-1.2034 0.2196
ID BM
-1.1317 0.5632
-1.1215 0.5658
-1.1349 0.5717
ID PM
-0.9826 0.8216
-0.9645 0.8170
-0.9567 0.8254
-0.9613 0.8272
-0.9678 0.8237
ID CA
-1.0360 0.8397
-1.0287 0.8298
-0.9759 0.8324
-0.9648 0.8304
-0.9514 0.8272
-0.9438 0.8380
-0.9421 0.8199
-0.9187 0.8167
-0.9138 0.8342
-0.9205 0.8505
-0.9368 0.8546
-0.9284 0.8592
-0.9412 0.8698
-0.9546 0.8668
-0.9765 0.8689
-0.9631 0.8718
-0.9809 0.8779
-0.9590 0.9015
-0.9838 0.8980
-1.0348 0.8374
ID US
-2.4596 1.2238
-2.4599 1.0608
-2.4328 1.0611
-2.4039 1.0366
-2.3666 1.0526
-2.3039 0.9946
-2.2741 0.9870
-2.2732 0.9715
-2.2823 0.9628
-2.2937 0.9707
-2.3182 0.9596
-2.3981 1.0267
-2.4456 1.0497
-2.5133 1.0532
-2.5769 1.0719
-2.5874 1.0570
-2.6195 1.0520
-2.6364 1.0401
-2.6556 1.0389
-2.6410 1.0725
-2.6979 1.0415
-2.6775 1.0360
-2.7670 0.9876
-2.8860 0.9502
-2.8954 0.9572
-2.8338 0.9829
-2.7673 1.0100
-2.7484 1.0325
-2.8254 1.0305
-2.8388 1.0573
-2.8656 1.0515
-2.8974 1.0649
-2.8828 1.0739
-2.9088 1.0795
-2.8715 1.1139
-2.8551 1.1063
-2.8458 1.1165
-2.8090 1.1203
-2.8163 1.1404
-2.8505 1.1296
-2.9111 1.1352
-2.9453 1.1524
-2.8586 1.1708
-2.8621 1.1617
-2.8006 1.1693
-2.8400 1.1734
-2.9132 1.2008
-2.8974 1.2119
-2.8709 1.2078
-2.8373 1.2352
-2.7361 1.2547
-2.6460 1.2370
-2.5048 1.2326
ID US
-2.6895 0.9940
-2.6585 1.0115
-2.6784 1.0223
-2.7029 1.0089
ID US
-2.2919 0.9179
-2.2977 0.9535
-2.3237 0.9514
ID CA
-1.1588 0.7709
-1.1395 0.7627
-1.0786 0.7887
-1.0398 0.8053
-1.0535 0.8225
-1.0695 0.8050
-1.1069 0.8053
ID CA
-1.1194 0.8167
-1.0894 0.8059
-1.0795 0.8155
-1.0984 0.8138
-1.1130 0.8219
ID CA
-1.1229 0.8735
-1.0879 0.8595
-1.0713 0.8607
-1.1054 0.8727
ID CA
-1.4105 0.9237
-1.4286 0.9284
-1.4268 0.9333
-1.4131 0.9310
ID CA
-1.3081 0.9809
-1.3755 0.9777
-1.3705 0.9873
-1.3816 0.9911
ID CA
-1.3895 1.0792
-1.3749 1.0911
-1.3895 1.0981
-1.3994 1.0873
ID CA
-1.4429 1.0891
-1.4213 1.1019
-1.4542 1.1040
-1.4630 1.0929
ID CA
-1.3685 1.1127
-1.3586 1.1042
-1.3446 1.1075
-1.3568 1.1127
ID CA
-1.3460 1.1165
-1.3341 1.1113
-1.3283 1.1139
ID CA
-1.5161 1.1194
-1.5172 1.1159
-1.4939 1.1177
-1.4928 1.1107
-1.4787 1.1080
-1.4531 1.1139
-1.4522 1.1241
-1.4058 1.1089
-1.3994 1.1200
-1.4149 1.1270
-1.4467 1.1422
-1.4779 1.1451
-1.4779 1.1535
-1.4948 1.1530
