latt,Year,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
16,1992,,,,,,,,,,,,,,,,,,,,,,,,0.352,,,,0.44,0.512,0.56,0.616,0.544,0.448,0.496,0.384,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184,0.272,0.216,0.152,0.248,0.336,0.408,0.312,0.224,0.256,0.208,0.192,0.192,0.264,0.16,0.12,0.112,0.112,0.12,0.16,0.152,0.192,0.192,0.2,0.16,0.104,0.072,0.056,0.04,0.048,0.04,0.04,0.032,0.056,0.056,0.088,0.152,0.192,0.168,0.12,0.088,0.088,0.104,0.08,0.064,0.072,0.072,0.088,0.088,0.16,0.368,0.368,0.36,0.224,0.304,0.12,,,,0.112,0.144,0.064,0.056,0.088,0.112,0.128,0.104,0.072,,,,,,,,,,,,,,,,,,,,,,,0.52,0.296,0.304,0.32,0.384,0.288,0.32,,,,,,,,,,,,,,,,,,0.608,0.52,0.552,0.568,0.448,0.456,0.496,0.528,0.552,0.536,0.504,,,,,,,,,,,,0.528,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1992,,,,,,,,,,,,,,,,,,,,,0.592,0.512,0.44,0.408,0.488,0.472,0.472,0.528,0.608,0.664,0.584,0.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,0.136,0.096,0.12,0.12,0.144,0.144,0.144,0.16,0.12,0.136,0.152,0.168,0.144,0.104,0.08,0.08,0.12,0.12,0.112,0.12,0.128,0.128,0.096,0.072,0.048,0.032,0.032,0.024,0.032,0.032,0.016,0.016,0.016,0.032,0.048,0.064,0.08,0.104,0.08,0.064,0.072,0.08,0.072,0.064,0.056,0.064,0.064,0.064,0.072,0.08,0.072,0.208,0.088,0.16,,,,,0.096,0.096,0.072,0.08,0.072,0.104,0.096,0.064,0.072,0.08,0.144,,,,,,,,,,,,,,,,,,,,0.552,0.488,0.272,0.288,0.32,0.376,0.352,0.432,0.504,,,,,,,,,,,,,0.496,0.456,0.44,0.528,0.624,0.536,0.512,0.592,0.544,0.512,0.56,0.576,0.632,0.4,,,,,,,,,,,,,0.256,0.456,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1992,,,,,,,,,,,,,,,,,,,0.528,0.44,0.6,0.456,0.32,0.32,0.288,0.4,0.52,0.536,0.608,0.64,0.6,0.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.08,0.072,0.064,0.064,0.064,0.072,0.056,0.064,0.064,0.04,0.048,0.08,0.08,0.072,0.056,0.088,0.104,0.096,0.072,0.072,0.08,0.088,0.104,0.088,0.056,0.048,0.032,0.024,0.024,0.024,0.04,0.04,0.04,0.056,0.056,0.048,0.056,0.072,0.072,0.056,0.056,0.072,0.072,0.064,0.056,0.056,0.056,0.056,0.048,0.032,0.064,0.04,0.032,0.064,,,,0.016,0.128,0.08,0.08,0.088,0.096,0.104,0.08,0.064,0.064,0.056,0.064,0.072,0.064,,,,,,,,,,,,,,,,,,0.576,0.376,0.264,0.4,0.464,0.456,0.408,0.552,0.584,0.544,,,,,,,,,,,,,0.552,0.56,0.6,0.56,0.624,0.584,0.608,0.584,0.568,0.552,0.52,0.568,,,,,,,,,,,,,,0.4,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1992,,,,,,,,,,,,,,,,,0.584,0.608,0.6,0.64,0.496,0.472,0.304,0.496,0.336,,,,0.384,0.608,0.584,0.616,,,,,,,,,,,,,,,,0.448,0.424,0.48,0.48,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.056,0.056,0.064,0.064,0.064,0.056,0.056,0.04,0.032,0.04,0.04,0.048,0.056,0.064,0.064,0.072,0.096,0.08,0.072,0.072,0.072,0.072,0.08,0.08,0.072,0.048,0.048,0.04,0.04,0.032,0.032,0.048,0.048,0.064,0.064,0.072,0.08,0.088,0.096,0.072,0.048,0.064,0.072,0.064,0.056,0.04,0.04,0.032,0.032,0.032,0.072,0.064,0.032,,,,0.008,0.08,0.064,0.072,0.088,0.088,0.072,0.072,0.08,0.08,0.088,0.088,0.072,0.04,0.04,0.032,,,,,,,,,,,,,,,,,0.544,0.32,0.36,0.44,0.48,0.536,0.496,0.624,0.592,0.504,0.48,0.504,,,,,,,,,,0.416,0.568,0.576,0.608,0.584,0.568,0.624,0.672,0.632,0.584,0.544,0.496,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1992,,,,,,,,,,,,,,,,0.6,0.536,0.552,0.504,0.432,0.456,0.336,0.384,0.44,,,,,,0.544,0.6,0.648,0.488,,,,,,,,,,,,,,,0.384,0.392,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.048,0.048,0.048,0.04,0.032,0.056,0.056,0.056,0.048,0.048,0.032,0.04,0.04,0.064,0.056,0.064,0.072,0.072,0.072,0.072,0.064,0.056,0.064,0.072,0.056,0.048,0.056,0.064,0.048,0.048,0.056,0.064,0.056,0.064,0.08,0.072,0.072,0.08,0.096,0.08,0.064,0.064,0.064,0.064,0.056,0.04,0.024,0.032,0.032,0.024,0.032,0.048,0.008,,,,0.016,0.088,0.048,0.072,0.088,0.088,0.072,0.056,0.04,0.048,0.064,0.096,0.096,0.048,0.016,0.024,0.032,,,,,,,,,,,,,,,,0.592,0.384,0.368,0.4,0.488,0.552,0.552,0.64,0.576,0.488,0.568,0.512,0.448,,,,,,,,0.488,0.512,0.496,0.496,0.568,0.552,0.6,0.584,0.624,0.616,0.616,0.616,0.584,,,,0.488,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1992,,,,,,,,,,,,,,,,0.552,0.656,0.64,0.584,0.496,0.424,0.544,0.624,,,,,,,,0.624,0.656,0.576,,,,,,,,,,0.456,0.448,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.04,0.048,0.048,0.04,0.048,0.056,0.064,0.08,0.064,0.048,0.048,0.048,0.048,0.056,0.048,0.056,0.056,0.064,0.056,0.056,0.056,0.056,0.056,0.064,0.064,0.064,0.064,0.064,0.056,0.048,0.064,0.056,0.064,0.072,0.088,0.072,0.088,0.088,0.088,0.088,0.088,0.08,0.064,0.056,0.056,0.048,0.016,0.032,0.024,0.024,0.024,0.032,,,,0.024,0.072,0.056,0.04,0.048,0.064,0.064,0.064,0.064,0.056,0.04,0.04,0.048,0.096,0.064,0.056,0.04,0.032,0.016,,,,,,,,,,,,,,,0.6,0.424,0.48,0.504,0.456,0.504,0.544,0.592,0.584,0.544,0.456,0.568,0.512,0.44,,,,,,0.536,0.624,0.52,0.352,0.392,0.488,0.608,0.632,0.616,0.624,0.664,0.648,0.632,0.52,0.544,,,,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1992,,,,,,,,,,,,,,,,0.584,0.584,0.52,0.376,0.408,0.584,0.632,0.552,,,,,,,,,,,,,,,,,,0.488,0.52,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.016,0.016,0.048,0.056,0.04,0.056,0.056,0.064,0.072,0.072,0.08,0.072,0.072,0.072,0.064,0.048,0.064,0.064,0.064,0.056,0.056,0.04,0.048,0.056,0.064,0.064,0.072,0.064,0.072,0.088,0.072,0.072,0.08,0.072,0.072,0.08,0.08,0.088,0.088,0.088,0.08,0.08,0.08,0.064,0.056,0.056,0.056,0.04,0.048,0.04,0.024,0.016,0.008,,,0.008,0.056,0.04,0.04,0.04,0.04,0.056,0.072,0.064,0.056,0.056,0.048,0.032,0.048,0.096,0.096,0.072,0.024,0.024,0.032,0.032,,,,,,,,,,,0.488,0.472,0.344,0.52,0.504,0.52,0.512,0.6,0.536,0.568,0.624,0.496,0.544,0.504,0.536,0.488,0.472,0.456,0.264,0.312,,,0.584,0.512,0.52,0.352,0.384,0.536,0.632,0.6,0.584,0.64,0.68,0.664,0.544,0.56,0.56,0.504,0.504,0.408,0.504,0.488,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1992,,,,,,,,,,,,,,,0.56,0.56,0.512,0.384,0.256,0.368,0.48,0.56,,,,,,,,,,,,,,,0.448,0.368,0.48,0.512,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.016,0.04,0.04,0.032,0.032,0.048,0.056,0.064,0.072,0.088,0.088,0.064,0.072,0.064,0.064,0.072,0.072,0.072,0.056,0.048,0.064,0.064,0.048,0.056,0.064,0.064,0.072,0.072,0.08,0.072,0.056,0.048,0.048,0.056,0.064,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.072,0.056,0.056,0.056,0.04,0.04,0.04,0.024,0,,,,0.016,0.064,0.04,0.024,0.04,0.032,0.048,0.072,0.064,0.08,0.048,0.064,0.032,0.04,0.08,0.088,0.064,0.032,0.04,0.032,0.048,,,,,,,,,,0.264,0.296,0.336,0.384,0.464,0.512,0.568,0.592,0.608,0.592,0.568,0.576,0.584,0.544,0.52,0.504,0.52,0.48,0.488,0.44,0.416,0.336,0.392,0.608,0.472,0.576,0.44,0.512,0.616,0.632,0.64,0.6,0.576,0.632,0.576,0.52,0.56,0.592,0.52,0.512,0.472,0.52,0.496,0.496,0.352,0.376,,,,,,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1992,,,,,,,,,,,0.448,,,0.6,0.632,0.504,0.456,0.344,0.264,0.304,0.56,0.592,0.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.048,0.048,0.024,0.008,0.024,0.024,0.04,0.04,0.064,0.08,0.072,0.056,0.056,0.064,0.08,0.08,0.064,0.064,0.064,0.056,0.064,0.064,0.056,0.056,0.056,0.056,0.08,0.064,0.056,0.056,0.048,0.032,0.048,0.056,0.056,0.08,0.072,0.072,0.08,0.08,0.08,0.088,0.072,0.056,0.056,0.056,0.048,0.048,0.04,0.04,0,,,,0.024,0.056,0.04,0.04,0.04,0.032,0.04,0.08,0.08,0.096,0.056,0.056,0.032,0.04,0.056,0.056,0.072,0.032,0.064,0.048,,,,,,,,,,0.088,0.16,0.128,0.184,0.376,0.488,0.512,0.576,0.584,0.568,0.52,0.552,0.56,0.528,0.536,0.544,0.512,0.488,0.44,0.496,0.488,0.472,0.472,0.576,0.656,0.584,0.608,0.616,0.616,0.608,0.656,0.64,0.6,0.584,0.52,0.504,0.472,0.528,0.56,0.528,0.488,0.432,0.496,0.544,0.496,0.472,0.504,0.496,0.432,0.392,,,0.288,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1992,,,,,,,,,0.176,0.184,,,0.48,0.68,0.576,0.472,0.36,0.264,0.296,0.328,0.552,0.52,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.048,0.048,0.032,0.024,0.032,0.048,0.048,0.04,0.056,0.064,0.072,0.072,0.064,0.064,0.064,0.056,0.064,0.064,0.056,0.056,0.056,0.048,0.056,0.064,0.064,0.08,0.08,0.064,0.056,0.064,0.048,0.048,0.064,0.064,0.064,0.064,0.056,0.08,0.088,0.096,0.08,0.064,0.056,0.056,0.048,0.064,0.072,0.104,0.032,,,0,0.024,0.048,0.048,0.056,0.048,0.04,0.048,0.072,0.088,0.096,0.104,0.064,0.056,0.024,,,,0.064,0.032,,,,,,,,,,,0.2,0.28,0.28,0.32,0.272,0.384,0.544,0.52,0.52,0.512,0.544,0.544,0.56,0.504,0.472,0.496,0.528,0.52,0.472,0.416,0.464,0.448,0.448,0.456,0.352,0.616,0.68,0.656,0.64,0.664,0.656,0.656,0.608,0.608,0.552,0.488,0.408,0.488,0.528,0.552,0.512,0.48,0.448,0.432,0.488,0.384,0.424,0.464,0.496,0.456,0.464,0.472,,,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1992,,,,,,,,,0.248,,,0.464,0.648,0.616,0.504,0.384,0.288,0.2,0.248,0.352,0.432,0.384,0.288,,,,,,,,,,,,,,,,,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.048,0.048,0.048,0.048,0.048,0.032,0.056,0.048,0.056,0.072,0.08,0.072,0.056,0.064,0.056,0.064,0.064,0.064,0.04,0.048,0.064,0.072,0.064,0.064,0.08,0.088,0.08,0.056,0.064,0.072,0.056,0.056,0.064,0.048,0.056,0.056,0.064,0.08,0.08,0.064,0.048,0.048,0.064,0.056,0.064,0.152,0.08,0.032,,,0,0.032,0.056,0.048,0.056,0.04,0.048,0.08,0.088,0.096,0.112,0.08,0.056,0.04,0.024,,,,,0.048,,0.008,0.016,0.024,0.024,0.032,0.032,0.032,0.04,0.096,0.176,0.264,0.288,0.304,0.264,0.304,0.416,0.488,0.456,0.44,0.592,0.528,0.392,0.416,0.488,0.544,0.504,0.48,0.416,0.432,0.448,0.504,0.496,0.592,0.488,0.64,0.656,0.664,0.68,0.68,0.648,0.544,0.584,0.552,0.488,0.496,0.392,0.44,0.432,0.48,0.4,0.448,0.456,0.48,0.424,0.304,0.32,0.448,0.424,0.456,0.504,0.584,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1992,,,,,,,,0.24,0.304,,,0.632,0.608,0.512,0.456,0.288,0.168,0.256,0.36,0.344,0.376,0.392,0.392,,,,,,,,,,,,,,,,0.376,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.048,0.048,0.04,0.056,0.048,0.048,0.048,0.056,0.048,0.064,0.088,0.072,0.064,0.072,0.072,0.064,0.056,0.056,0.064,0.072,0.096,0.08,0.064,0.072,0.104,0.088,0.08,0.064,0.064,0.064,0.056,0.056,0.064,0.056,0.056,0.056,0.064,0.08,0.072,0.056,0.064,0.056,0.064,0.064,0.104,0.104,0.056,,,0.032,0.048,0.064,0.08,0.08,0.072,0.048,0.064,0.08,0.096,0.096,0.08,0.056,0.04,,,,,0.056,0.04,,0.04,0.04,0.048,0.064,0.056,0.056,0.048,0.064,0.064,0.144,0.208,0.28,0.136,0.192,0.232,0.264,0.368,0.424,0.392,0.392,0.424,0.44,0.448,0.44,0.512,0.528,0.536,0.528,0.472,0.464,0.528,0.536,0.576,0.568,0.568,0.568,0.632,0.576,0.624,0.656,0.568,0.504,0.536,0.512,0.52,0.512,0.376,0.352,0.384,0.368,0.408,0.408,0.456,0.416,0.304,0.36,0.264,0.384,0.416,0.464,0.536,0.592,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1992,,,,,,,0.12,0.256,,0.344,0.552,0.64,0.528,0.456,0.344,0.28,0.216,0.256,0.424,0.352,0.36,0.472,0.4,,,,,,,,,,,,,,,0.36,0.48,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.056,0.056,0.072,0.072,0.072,0.064,0.08,0.08,0.064,0.072,0.072,0.064,0.104,0.12,0.096,0.08,0.064,0.064,0.056,0.072,0.064,0.08,0.088,0.08,0.088,0.064,0.056,0.056,0.072,0.04,0.056,0.056,0.056,0.072,0.056,0.056,0.08,0.072,0.056,0.064,0.064,0.072,0.08,0.096,0.08,0.04,,,0.08,0.08,0.064,0.064,0.088,0.096,0.088,0.08,0.088,0.08,0.064,0.056,0.048,,,,0.08,0.096,0.096,0.08,0.088,0.088,0.064,0.056,0.064,0.064,0.048,0.04,0.064,0.064,0.12,0.232,0.464,0.264,0.144,0.168,0.192,0.272,0.344,0.408,0.424,0.392,0.416,0.448,0.528,0.52,0.552,0.576,0.592,0.472,0.304,0.224,0.2,0.44,0.408,0.584,0.344,0.624,0.592,0.624,0.56,0.464,0.512,0.512,0.48,0.52,0.488,0.416,0.392,0.408,0.376,0.416,0.4,0.44,0.384,0.368,0.368,0.264,0.384,0.448,0.472,0.52,0.608,0.6,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1992,,,,,,,0.192,,0.304,0.512,0.672,0.592,0.488,0.456,0.336,0.264,0.224,0.296,0.512,0.384,0.384,0.432,0.472,0.424,,,,,,,,,,,,,,0.472,0.48,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.064,0.064,0.072,0.08,0.08,0.072,0.08,0.08,0.08,0.064,0.088,0.112,0.112,0.112,0.096,0.08,0.064,0.064,0.064,0.072,0.08,0.08,0.088,0.088,0.072,0.064,0.088,0.056,0.056,0.048,0.064,0.064,0.048,0.056,0.056,0.056,0.056,0.04,0.048,0.064,0.08,0.08,0.072,0.048,0.064,0.072,0.096,0.072,0.08,0.08,0.096,0.112,0.104,0.088,0.064,0.072,0.064,0.048,0.032,,,0.064,0.12,0.144,0.136,0.104,0.104,0.112,0.104,0.064,0.064,0.056,0.032,0.032,0.048,0.048,0.104,0.136,0.2,0.192,0.36,0.176,0.168,0.184,0.184,0.296,0.384,0.456,0.504,0.576,0.584,0.6,0.592,0.424,0.28,0.264,0.208,0.224,0.232,0.24,0.232,0.336,0.4,0.512,0.56,0.52,0.464,0.416,0.488,0.496,0.504,0.584,0.52,0.384,0.32,0.416,0.456,0.488,0.392,0.448,0.44,0.408,0.464,0.4,0.408,0.48,0.472,0.544,0.568,0.544,0.496,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1992,,,,,,0.136,,,0.384,0.552,0.624,0.584,0.456,0.36,0.224,0.232,0.232,0.24,0.24,0.336,0.448,0.472,0.488,0.52,0.512,0.432,,0.448,0.296,0.288,0.144,,,,,,,0.536,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,0.088,0.064,0.056,0.08,0.08,0.088,0.096,0.08,0.072,0.072,0.08,0.096,0.096,0.088,0.08,0.064,0.064,0.072,0.064,0.072,0.096,0.104,0.104,0.088,0.08,0.072,0.056,0.056,0.048,0.056,0.04,0.04,0.056,0.048,0.064,0.064,0.048,0.056,0.048,0.056,0.112,0.056,0.056,0.072,0.072,0.072,0.104,0.088,0.08,0.088,0.088,0.08,0.072,0.072,0.064,0.048,0.032,0.04,,,0.128,0.184,0.176,0.104,0.088,0.152,0.136,0.064,0.048,0.048,0.024,0.032,0.064,0.064,0.064,0.088,0.12,0.136,0.144,0.304,0.512,0.424,0.368,0.424,0.52,0.544,0.56,0.592,0.6,0.552,0.472,0.392,0.232,0.232,0.224,0.248,0.28,0.32,0.36,0.368,0.448,0.416,0.48,0.544,0.544,0.344,0.344,0.52,0.48,0.528,0.56,0.352,0.232,0.336,0.36,0.392,0.44,0.432,0.488,0.512,0.448,0.448,0.384,0.448,0.472,0.456,0.624,0.576,0.528,0.52,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1992,,,,,0.264,0.104,,0.192,0.368,0.536,0.48,0.416,0.296,0.184,0.224,0.24,0.336,0.288,0.288,0.288,0.376,0.416,0.44,0.48,0.544,0.584,0.544,0.528,0.488,0.504,0.472,0.384,0.448,0.432,0.496,0.552,0.576,0.56,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144,0.152,0.136,0.088,0.088,0.08,0.096,0.096,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.048,0.048,0.056,0.072,0.064,0.064,0.088,0.096,0.088,0.08,0.064,0.072,0.072,0.064,,0.064,0.056,0.064,0.08,0.072,0.064,0.056,0.048,0.056,0.048,0.176,0.432,0.12,0.048,0.056,0.072,0.072,0.08,0.056,0.064,0.08,0.08,0.08,0.072,0.072,0.056,0.064,0.104,0.088,0.072,0.112,0.208,0.184,0.12,0.072,0.104,0.128,0.104,0.064,0.08,0.056,0.056,0.056,0.056,0.096,0.088,0.096,0.136,0.136,0.16,0.224,0.32,0.464,0.496,0.512,0.552,0.608,0.608,0.552,0.256,0.176,0.184,0.168,0.184,0.184,0.208,0.232,0.256,0.256,0.296,0.28,0.44,0.416,0.392,0.384,0.432,0.384,0.432,0.528,0.528,0.576,0.624,0.488,0.224,0.288,0.376,0.384,0.424,0.448,0.472,0.552,0.464,0.44,0.528,0.44,0.472,0.408,0.408,0.504,0.464,0.448,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1992,,,,,0.24,0.064,0.072,0.184,0.336,0.408,0.376,0.288,0.2,0.176,0.232,0.232,0.24,0.264,0.36,0.376,0.384,0.456,0.456,0.464,0.568,0.592,0.592,0.552,0.576,0.544,0.52,0.56,0.56,0.536,0.576,0.568,0.52,0.528,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,0.144,0.2,0.144,0.096,0.104,0.08,0.08,0.088,0.088,0.08,0.072,0.08,0.072,0.064,0.048,0.048,0.048,0.064,0.072,0.08,0.088,0.088,0.064,0.056,,,,,0.072,0.064,0.056,0.064,0.064,0.064,,,,,,,,,,0.128,0.08,0.072,0.08,0.088,0.096,0.08,0.088,0.08,0.12,0.104,0.112,0.184,0.168,0.104,0.176,0.192,0.104,0.08,0.104,0.072,0.104,0.072,0.056,0.064,0.072,0.072,0.072,0.064,0.12,0.128,0.096,0.104,0.104,0.128,0.232,0.224,0.24,0.416,0.464,0.52,0.584,0.464,0.232,0.128,0.16,0.168,0.168,0.16,0.168,0.176,0.184,0.192,0.192,0.176,0.24,0.368,0.504,0.464,0.496,0.448,0.496,0.52,0.544,0.528,0.592,0.616,0.656,0.488,0.208,0.416,0.4,0.472,0.528,0.568,0.584,0.496,0.456,0.464,0.464,0.528,0.536,0.416,0.384,0.456,0.496,0.504,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,
33,1992,,,,0.312,0.16,0.136,0.136,0.152,0.272,0.352,0.328,0.304,0.296,0.232,0.288,0.272,0.288,0.392,0.392,0.424,0.44,0.504,0.504,0.504,0.6,0.656,0.656,0.664,0.576,0.576,0.608,0.632,0.616,0.56,0.552,0.568,0.552,0.52,0.568,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.12,0.152,0.232,0.144,0.096,0.088,0.088,0.096,0.096,0.088,0.08,0.08,0.072,0.056,0.032,0.024,0.032,0.048,0.072,0.048,0.072,0.12,0.096,,,,,,,0.16,0.096,,,,,,,,,,,,,0.264,0.136,0.08,0.088,0.096,0.088,0.072,0.088,0.072,0.168,0.144,0.096,0.096,0.152,0.168,0.184,0.168,0.112,0.056,0.064,0.048,0.072,0.072,0.064,0.104,0.08,0.088,0.096,0.104,0.128,0.16,0.16,0.144,0.12,0.248,0.224,0.256,0.328,0.432,0.512,0.568,0.464,0.12,0.104,0.144,0.144,0.144,0.128,0.152,0.144,0.152,0.144,0.152,0.168,0.168,0.192,0.24,0.344,0.392,0.432,0.48,0.496,0.512,0.536,0.488,0.544,0.576,0.6,0.576,0.4,0.488,0.488,0.48,0.376,0.52,0.52,0.488,0.488,0.472,0.472,0.552,0.592,0.568,0.432,0.408,0.52,,,,,,,,,,0.448,0.64,,,,,,,,,,,,,,,,,,,
34,1992,,,0.304,0.32,0.104,0.136,0.144,0.224,0.344,0.44,0.52,0.504,0.376,0.264,0.368,0.272,0.352,0.44,0.456,0.408,0.4,0.448,0.528,0.552,0.608,0.656,0.648,0.664,0.584,0.6,0.648,0.672,0.704,0.664,0.56,0.552,0.56,0.544,0.568,0.568,0.592,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.208,0.216,0.136,0.096,0.096,0.104,0.112,0.112,0.096,0.088,0.088,0.056,0.024,0.016,0.016,0.04,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,0.08,0.08,0.088,0.08,0.08,0.08,0.072,0.216,0.12,0.16,0.2,0.208,0.208,0.152,0.12,0.088,0.048,0.072,0.056,0.064,0.096,0.096,0.112,0.08,0.088,0.136,0.152,0.152,0.16,0.152,0.168,0.16,0.216,0.344,0.344,0.392,0.512,0.528,0.488,0.168,0.112,0.12,0.12,0.128,0.128,0.12,0.12,0.128,0.136,0.128,0.136,0.128,0.128,0.136,0.184,0.24,0.304,0.4,0.376,0.48,0.488,0.424,0.448,0.512,0.52,0.624,0.624,0.456,0.36,0.432,0.408,0.416,0.488,0.472,0.52,0.512,0.536,0.544,0.52,0.616,0.624,0.512,0.536,0.528,,,,,,,,,,0.52,0.544,0.584,0.584,0.6,0.496,,,,,,,,,,,,,,,
